filename,size,total,average,median
/mnt/d/linux/isabelle/src/HOL/Library/Case_Converter.thy,684,23.2985279262066,0.023275252673533,0.021640997380018
/mnt/d/linux/isabelle/src/HOL/Data_Structures/Isin2.thy,686,27.4297800771892,0.02740237769949,0.026469998061657
/mnt/d/linux/isabelle/src/HOL/ex/Case_Product.thy,689,21.3884060420096,0.021367039003007,0.020233999937773
/mnt/d/linux/isabelle/src/HOL/Fun_Def_Base.thy,690,21.9231420494616,0.021901240808653,0.020510997623205
/mnt/d/linux/isabelle/src/HOL/Mirabelle/Mirabelle_Test.thy,694,23.0925440043211,0.023069474529791,0.021952997893095
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/Sqrt/Sqrt.thy,696,22.6324290372431,0.022609819218025,0.021199997514486
/mnt/d/linux/isabelle/src/HOL/TPTP/ATP_Problem_Import.thy,707,22.8982939496636,0.022875418531133,0.021252002567053
/mnt/d/linux/isabelle/src/HOL/HOLCF/IOA/NTP/Lemmas.thy,733,27.3520829752088,0.027324758216992,0.026205997914076
/mnt/d/linux/isabelle/src/HOL/ex/Transitive_Closure_Table_Ex.thy,733,24.7339160367846,0.024709206829955,0.023640003055334
/mnt/d/linux/isabelle/src/HOL/HOLCF/ex/Fix2.thy,740,50.7566420324147,0.050705936096318,0.048903997987509
/mnt/d/linux/isabelle/src/HOL/Codegenerator_Test/Code_Test_GHC.thy,753,25.2708230316639,0.02524557745421,0.024333000183106
/mnt/d/linux/isabelle/src/Doc/Tutorial/Misc/prime_def.thy,761,28.7484150156379,0.028719695320318,0.027662001550198
/mnt/d/linux/isabelle/src/HOL/IMP/Procs.thy,765,23.347857106477,0.023324532573903,0.021787002682686
/mnt/d/linux/isabelle/src/FOL/ex/Locale_Test/Locale_Test.thy,766,27.7140299491584,0.027686343605553,0.026260003447533
/mnt/d/linux/isabelle/src/HOL/HOLCF/Discrete.thy,767,53.7064410299063,0.053652788241665,0.051159001886845
/mnt/d/linux/isabelle/src/HOL/Codegenerator_Test/Code_Test_Scala.thy,768,25.8143910318613,0.025788602429432,0.02479499951005
/mnt/d/linux/isabelle/src/HOL/Codegenerator_Test/Code_Test_OCaml.thy,768,26.0829819589853,0.026056925033951,0.024872001260519
/mnt/d/linux/isabelle/src/HOL/Hoare_Parallel/Quote_Antiquote.thy,769,31.3282950073481,0.031296998009339,0.030452996492386
/mnt/d/linux/isabelle/src/HOL/Hoare/Hoare_Tac.thy,771,49.6867020092905,0.049637064944346,0.047692999243736
/mnt/d/linux/isabelle/src/HOL/Predicate_Compile_Examples/IMP_1.thy,772,50.8915909789503,0.050840750228722,0.047879997640848
/mnt/d/linux/isabelle/src/Tools/Haskell/Test.thy,786,27.0764760710299,0.027049426644386,0.025494001805782
/mnt/d/linux/isabelle/src/LCF/ex/Ex2.thy,791,32.0919850058854,0.032059925080805,0.030753001570702
/mnt/d/linux/isabelle/src/HOL/IMP/Star.thy,801,32.5893940664828,0.032556837229254,0.031284999102354
/mnt/d/linux/isabelle/src/HOL/TLA/Memory/MemClerkParameters.thy,806,27.3260710090399,0.027298772236803,0.02607199922204
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/R_L.thy,807,25.1563279815018,0.025131196784717,0.02352499961853
/mnt/d/linux/isabelle/src/HOL/SPARK/Examples/RIPEMD-160/S_L.thy,807,25.1711419522762,0.02514599595632,0.023537997156382
